person_id,age,sleep_duration_hours,screen_time,caffeine_intake,sleep_quality,physical_activity_minutes,bed_time,wake_time,steps,activity_minutes,caffeine_hour,sleep_index_rate,sleep_debt,recovery_index,sleep_consistency_score,time_before_bed_hours,caffeine_x_time_before_sleep,screen_impact,activity_balance,circadian_alignment,health_score
31,22.046534559265677,6.794733081635023,3.488526428069921,1.991760687519011,5.0381728514844974,20.00292252029193,13.864987582778427,5.329398451048718,14131.015596487952,362.01196604372393,7.446509935234719,0.5292868125798971,1.1824159120871085,0.8401721835550022,0.98738721232741,6.5177077963283585,12.940886185801249,0.5885325654279159,0.008784892547543598,0.42670711661909627,67.82278173237904
32,18.003470239028786,4.320059644142737,3.1407211010032516,3.986283443820424,6.00652217558181,105.99220939409676,9.63025061667216,5.875584858667452,4493.018095882192,235.99814836367955,7.1031484299486465,0.6201211729619753,3.6922730219618414,0.5598575332593261,0.9577727801651117,2.496120220857313,10.144334515079276,0.512589077928158,-0.01627502706487095,0.6505501590517596,57.14797696932105
33,21.035378915521914,7.902942026186168,3.282890577966406,0.9793266460683463,1.025647117679092,97.97503788596802,18.10055118762636,8.742530230965947,9134.955339819486,401.99481220250993,16.562479771678998,0.11752690620621194,0.09021120326785592,0.9414173050214029,0.9910641642340903,1.5492347286882453,1.5745289577600918,0.5493718915378909,0.048065711333871934,0.11770232299416523,74.31868836143848
34,19.0020255544423,6.338876153455891,2.9646267535691146,5.0140307031157665,1.0002818606372754,11.967450960375587,9.389381458369787,6.885483687653131,15102.999987724423,327.99306033016927,-0.04745962934110613,0.0644896364643931,1.700715950546735,0.8201829839466608,1.034365983997479,9.453844617552566,46.95776179953038,0.5526871874089079,0.01085162331900248,0.559212139906612,59.80811521852246
35,23.06182243774646,6.578435028371738,1.5010170817104702,1.0393181773844038,9.031688654512383,55.965932082034236,3.9316748730832884,6.7240248073438975,5471.969218145074,256.964720605887,-0.02248023900360124,0.9865964418514597,1.361405267410638,0.8212708556613383,1.0348241892958103,3.91968104908227,3.9571772244133485,0.2599921064974293,-0.03530186048770542,0.7257013335293856,73.6915717684722
36,22.052660225273296,6.222350159386319,2.5642877679297653,2.0351330591500867,3.0119258326971945,48.012157200766474,3.7505002670579004,5.0608540682131515,9753.012043979028,269.97937428504287,-0.007572591652211144,0.3315375663082266,1.793249852906299,0.8185934645886171,1.0112053773915535,3.722372304296182,7.552048820357,0.47054040443158063,-0.05071519800184962,0.828365600460639,69.64510397778669
37,20.992531075545628,5.9941590811165,4.027779253021438,4.962303039921637,4.000402614561654,116.9844097656539,6.831817735916232,6.019371074764026,5697.014372311665,182.98750217863042,3.1155466178824294,0.4155108568957262,2.0435497190455623,0.7229146752289264,0.9911453807464048,3.7376602922832207,18.745090922370224,0.6512365023631652,-0.01844313342434298,0.7508050149174089,63.145231088333496
38,18.02914712852863,6.798074354686745,3.797267724189409,0.0386760915422062,0.9996015073312293,52.92265121449579,6.315445747416095,8.450705380083967,9631.964834808588,259.0034048303868,4.428836486916342,0.0650706467680837,1.1672241551456572,0.7956163682695915,1.0167694849067357,1.871977141978881,-0.03217556607157637,0.6412125624397196,0.024346839740705093,0.6251338250175558,70.88646748731036
39,18.019361278487555,4.802752574533451,1.094672120157238,-0.009544755048537865,8.971366841211271,9.013345746617949,10.28508132409828,5.623203182602941,5135.029040888216,317.9832955572703,3.070683583138367,0.9284319033820232,3.1601203615425493,0.5991315985398589,0.9799793923546992,7.107467713482173,0.043347607639278064,0.20716278460687973,0.03457366976114535,0.6155693899029991,65.07084002547907
40,20.041058946725972,4.9075672118928,1.5196767641336275,3.018021990454368,8.01520747160409,51.998852161526074,9.696726420320623,6.654425831697007,1732.0701646882458,90.97392612272506,4.715295990908641,0.7849661446910202,3.062539350170133,0.6301122820354174,0.9910224323234986,4.938624565835865,14.943123454579995,0.29493273036194223,0.3553585987733996,0.5448890188531086,67.10889240357936
41,19.971052296182595,8.296513128706342,1.4289172080222758,1.9728135400385836,1.9987938579639086,43.040400190042035,19.202629183475945,5.058179437003942,12692.025045072127,380.0227931257738,17.11884236247316,0.19417187586092105,0.07985578332223923,1.0576281081643066,0.9777243267220873,2.0975526922467496,4.228032899634202,0.27016099522551806,0.002400932665136912,0.19554987219364342,78.93773158356925
42,24.020581543799953,8.706441395495116,3.1993970374469107,3.00425939741622,7.984940241194564,46.01119367191273,12.679521508190696,6.882740431542536,5651.995114978813,174.01111841915844,7.205582040882402,0.7495766217182216,0.013945559426111327,1.0534353559221827,1.0272509928149227,5.494584728176559,16.419211245379906,0.49975531423987035,-0.009961369088318782,0.42592229257344477,75.70631787115123
43,19.031752734605487,5.947343541726866,3.4768639910135213,5.009411695486907,7.033193853124362,51.95563979211069,12.525348138659044,5.142884838281528,4977.990503628904,152.9838231138963,11.215730710031975,0.6627555074217847,2.091892038469758,0.6887610078964027,1.023400178829749,1.3038317947401847,6.571418908432621,0.6178889046090374,0.03548434135688396,0.49906140642601615,65.45499514213797
44,24.947237815407306,5.429563490568457,1.5467809115166362,1.9554618562424104,5.962493519223156,72.9331097007781,1.9056542489951058,8.265639108569761,5453.99372808055,215.01518835414464,0.022884979250234527,0.613156394964814,2.602049612390244,0.665630280782953,0.9989595322286202,1.8665906437715798,3.714601771898602,0.31724667401106954,0.03647171757849797,0.8020906280498551,67.68482258519681
45,20.964502244620025,7.226074637774907,2.4794185072889445,4.018248014990325,0.987325123137027,44.97841582846986,12.930369743868345,8.265390219457204,12684.977177984596,257.9864052631894,9.616237626761109,0.1301870402581147,0.8068291819774044,0.9154933197142677,1.051937569278717,3.304564834271347,13.33130829371358,0.3994198321815682,-0.010398672649603967,0.3403730518348066,70.9331249499153
46,20.938823034667198,5.986333814219284,3.481483632600561,1.0403780502351494,7.030831562463386,11.98124677737919,10.47759545472854,8.147191360427883,2547.0075719461997,150.00189195088464,3.5034238389494043,0.7205471325938511,1.9807865007281187,0.7639736034631897,1.0123754374231284,6.995577282622085,6.932090278192581,0.5564993239411821,0.019764027753670196,0.4705351902543943,65.12810146373624
47,24.991917794966664,4.07332277515315,3.203211723589769,3.994760561629551,10.009465688227607,36.02829477603,10.776931202619757,6.1572358191311345,11403.965846122266,293.0292513216417,7.010656769623593,1.0195245699022886,3.8844834975387275,0.5596637900941643,1.0106868263900894,3.8324693373497274,15.203677515063804,0.5326002948364734,-0.01585255077113744,0.5298362744794772,54.7888062685566
48,24.021526267673877,4.828659016747133,2.589645593565859,5.04080504392484,6.998564232170417,100.99973387203131,8.633380556004813,8.350522427469947,6082.943309066402,220.98188776720502,2.936467517640897,0.6980570062912087,3.1952695060339393,0.5887963439574775,1.0074736073962027,5.704292233789743,28.412549365859164,0.43871826442582507,0.030398230035830857,0.5145319501851326,56.62987258573136
49,23.045070711562882,7.626281403775893,2.8206379891615425,1.9943091951964278,9.007530106294505,23.034010654942954,6.254132740153297,7.18456781760132,9217.006588050454,256.964827651765,0.3646179741125922,0.8877987895390137,0.3782573473529532,0.8946531068532593,0.9621313954680026,5.923747680041605,11.846245582305437,0.4561645918214233,0.017361689137313365,0.7433080978651655,74.3556575627862
50,23.002222843412593,7.344180120272529,2.4816105018618795,5.025487535931399,1.0053824251314651,0.960255008328921,17.250124485610797,6.473854682170005,3121.0006369919734,61.99564596250936,14.613568562339886,0.10866685430696181,0.6880919617893645,0.9483999931485271,0.9731716050577789,2.615732892872633,13.332342760838799,0.3810646219953397,0.7075594170018212,0.27332198407829034,81.1307330637087
51,24.04885846636714,4.081880581220923,1.8982887649944116,0.933442901021467,1.9545001236114223,85.02895793153141,10.897535708632814,7.5446306533921055,3089.9828648995067,144.95909604951444,1.1997837283105706,0.22464224969300822,3.9105927473199107,0.5183558594233226,0.9983608613894137,9.758861746846318,9.672498980069292,0.360838847089012,0.05646356690170938,0.48808781595678946,57.76612772931177
52,22.958596956253555,5.093113540339189,2.735519623295907,0.0725633333794039,8.989522143439562,80.02162967460293,4.7144394750196925,5.066851330837553,12404.961519101322,273.9916765447195,-0.023771077925419465,0.9001458676480077,2.8700854046113973,0.6459656373150273,0.9986084956368609,4.661719892438134,-0.004627138402726068,0.42420117912193545,-0.07745958419251055,0.8434203046056217,65.2761913491597
53,19.948898526819345,5.150815475124237,3.110254756418649,0.04486374735728871,9.048495649635413,98.93945297665707,12.273024116113794,5.601431047066328,6307.008692320807,246.9915808756206,2.7238922482674037,0.9363075605974022,2.8782984826284355,0.6730127117631975,1.017692881006313,9.446232728433113,0.01646995492996614,0.5014588394346143,0.022613114857793958,0.5266351066615321,63.365147919076236
54,20.9983335690331,7.388225866818174,3.598198873749343,4.991461234872389,5.980220275956685,13.039678535237822,16.199640049476,7.980954818974255,-0.029705251157113522,-0.0739105237171669,7.11694134063273,0.5935479220855198,0.6225946983265856,0.9629093077110599,0.9799639867283686,9.066899925705618,45.28968197942097,0.6032737635829608,0.0140738085991058,0.2609547030009038,63.05296820752621
55,24.01152196346818,4.129897115317383,2.8819416667419446,2.9408373292006855,5.99045096957687,9.00280375475299,8.256609698750728,6.004746521131864,9600.995831669474,318.01591905491233,1.896731668262736,0.5705916319411184,3.861897457844621,0.5118094004754938,1.0021206010226964,6.387825500414607,19.1677126173168,0.43915893042053056,0.01342493468493383,0.6260549586804299,55.1226765508398
56,20.99901915755718,4.486005138623154,3.2810030580985505,2.0086408510491647,3.9837513771007242,34.011761335116056,4.688387472665752,7.363808423209683,7626.0529491556235,235.99451930699956,0.006001024863905158,0.39968913273877,3.425662894726982,0.597796548999842,1.0026568039331045,4.667924060193143,9.407537747831698,0.503533176949126,0.0072177241474201655,0.7002818962461761,58.8124031752203
57,24.937976736998802,8.019214393856025,1.4744816024114415,1.9566822335877874,3.997389543300456,23.974053116627147,20.716180695678023,6.525257687499313,6047.019535693087,240.03545689358316,18.881616278101422,0.40317916834778705,-0.020625098554133355,1.0165640879242535,1.0038458524532838,1.786808582622696,3.5814883124352312,0.23704942900205309,0.007196467284113552,0.048027462478380065,77.3413009675112
58,17.997326398814618,4.894284906820066,2.383769794026513,0.01334560612672464,4.982506315060271,2.038257410387659,5.703110528662203,8.46039441786668,14726.958926020128,333.00646595939384,2.9092249414034885,0.4975390979817077,3.120530819488217,0.59283252826076,1.0004924355115985,2.706722977999837,0.015044126555281138,0.4247689055382726,0.01009099539077377,0.7158412666796715,63.78938745272372
59,19.960865914984854,7.309721710846647,1.0226699751623294,4.012346971574928,3.014602245064742,109.96442443012283,4.730718352183518,8.856792258418519,7874.96175445287,196.02206825710945,3.3579599024512055,0.33841966682646785,0.7147140968335033,0.9055028458349447,0.9578847994434401,1.409626399232811,5.619191007320663,0.17230677205811845,0.0271798452874781,0.671640701843438,77.12446696378152
60,22.0200901764649,5.16556925830553,1.693343351861232,0.9717579049299393,1.005919402368708,101.02496276055122,12.32411714378201,8.495588032008428,13481.004554572783,279.0357011625962,8.407622027721148,0.12415905942172117,2.7966745446895414,0.6685023207019551,0.9321634460902666,3.9678768098884127,3.955004668476346,0.22155145454771058,0.024788876587008492,0.39942845281171635,64.25732596201958
61,20.010997947382904,4.502556283489017,3.159506807918563,4.033629010708431,1.0232064284532105,16.024618224277262,1.3412221575027719,6.087492082035914,9201.958740379538,404.9960484875169,0.0016948902425545323,0.057071770341348714,3.4819567261657074,0.5412352570726832,0.9717470909257823,1.296131545875946,5.412819238598835,0.575017838558824,-0.0007487575603771011,0.9464785047313353,60.798269362363136
62,23.97180360641018,5.110265920872979,4.0530450787917935,4.024167241084185,6.968471765014331,10.970774977154834,5.420328974114861,5.767071685985443,2275.939948235563,67.99997530433409,2.112596163935155,0.7460310104259485,2.772876058780242,0.6765937730640936,0.9840663093160329,3.4460001280594073,13.766713479456621,0.6905889477178239,0.5699590386886008,0.8082100954831817,69.08100277672852
63,21.984583992479898,7.59439311525514,1.309598955734355,5.029274700118657,0.9897897855135129,53.05950120798268,5.778079194777969,6.879089055919055,14019.01597116034,518.9527937032983,-0.04691223263014138,0.017757488175124833,0.3879225078667151,0.9547455050254161,0.9646464439284869,5.770054356013835,28.726930146467275,0.22239708143049436,0.0006046063674210996,0.7209805307731956,73.64971450880165
64,17.968223594343332,8.251085802688547,2.1577916979846052,0.00026573111006686134,0.9932283210516359,115.00694585440652,6.332848021669258,5.038545190860663,3077.0096280726298,172.03718613235702,2.094108909883387,0.16453073118557493,-0.030371399214828065,1.0489485471729947,0.9983297839337695,4.235270649754037,0.03358426321614268,0.3715924886350055,-0.012386279790600132,0.7380775945837893,81.18220221547229
65,23.998119627081806,8.236179835496404,3.3867445321827754,-0.042465722007411194,3.013669407302658,23.01961677830813,18.895138260899767,5.134228887970962,15355.013517949938,302.99562907800834,15.276358823944054,0.2913808345932937,-0.011966332686253484,1.0682151597065044,1.0327032090636459,3.5060248943618,0.016771483390255807,0.5868691534892145,0.05340703951663365,0.22138649540001115,76.20545885378665
66,19.028654269615036,6.023322220582935,1.6033265914848527,0.029336168166334126,9.976203364083789,27.954186376139926,17.452664310765858,7.223549874198525,7379.007891055455,318.9698280834896,11.582130629294472,0.994312967900455,2.0399285280746846,0.760697006327286,1.0217809949628365,5.851197826534286,0.0630890902978117,0.3364562324018749,-0.03812291499596111,0.21239392003655794,68.42580746616784
67,20.970428218609932,7.314000129458982,2.7511377627989213,4.991888858025926,4.02746961412775,42.063531900090254,12.252538297277523,7.070414626502429,15107.998040678649,252.0221916745946,9.94423771238587,0.3981995128307908,0.6768628060225181,0.9146423556174594,1.0139899988624084,2.2507064658191878,11.357376701784107,0.4764157259492208,0.022493696351811872,0.39660856430228797,71.91372120871057
68,18.015121395465535,5.0456301868147815,3.166756626252234,2.95830659570422,4.035592467715528,23.963263291793247,16.48504968282136,8.995445835398055,745.9801343435697,12.934606564241072,8.200209526932113,0.4115561629852054,3.0183264384915596,0.6225223461067563,1.0295593221598751,8.255498957685141,24.677615987082575,0.542218360129526,0.177273545004578,0.16437017867224754,57.946514402392566
69,20.984092271448826,5.471532504375255,2.829281221580678,4.04056118097923,1.9703338295709325,99.03074659298298,13.305494610959567,5.799200714792573,16358.015484048983,365.9871217733138,11.590048598665586,0.1999921039619947,2.522902714389526,0.6834602912065777,0.9722613086700931,1.619669123758218,6.639865108009837,0.429853636274022,-0.015911747733240854,0.418618660527428,63.762449171287855
70,22.97621381503213,8.552420895937466,1.6419845928091703,5.062982225615075,0.9852738131531931,58.97015684846205,3.3891484354940924,6.042363429021918,8360.045896504653,400.02724933123636,0.007974965095661984,0.09599814433488196,-0.03238803955607748,1.0718689809261082,0.9862961119098723,3.3035209901484457,16.70931453138584,0.27160223762853064,0.008881521462375606,0.8497227303248366,79.82448619514753
71,18.996789089201364,4.127965746927811,2.081140370847763,1.998762556130624,2.9840420547512374,88.98143033591457,4.6886611713080075,5.491893971013672,12311.984963129777,279.986868344441,-0.017864141659848516,0.33926754928068553,3.8746988437632153,0.5533996895234924,1.0184454058917467,4.676236915464227,9.370504152400267,0.3731993652245938,0.037888783869911805,0.8126190340699051,59.23660480139184
72,18.96894273032742,4.392903341383432,3.391674591434193,1.0647736346380987,4.078971586140325,101.02366262131656,8.765032630822972,8.607685210220975,1328.9693777936936,48.97846234147154,5.963995628314476,0.4169678823925255,3.6320683031096035,0.531646712189975,0.9857640997248401,2.7591709972701874,2.8132341024598246,0.5632111429542905,0.4814950613514925,0.5269177859189713,65.73569789862302
73,17.983390520839585,5.034068604415489,2.668910722578787,3.0027394418583406,2.9871029968437632,64.03082658141025,3.958533667407244,8.1339175689562,474.9659464174177,41.98751535608661,2.924874232239796,0.27123588436887713,2.972227078810479,0.6043762858398711,0.987405205295466,1.0484488720500005,3.159137695632037,0.4343164347338055,0.41904554548091266,0.771884020330687,69.27110797504082
74,18.964063663222333,4.06681119462765,0.9938961657675909,1.9885863228750094,8.050328763264684,82.96186147252658,5.556123862601756,8.243828352352885,4362.973998093,200.93970212206594,-0.007267204771845195,0.8222202174300718,3.8982754275236764,0.5510511968559408,1.055872573657278,5.582435778182862,11.109558195430777,0.18327604019376068,0.03354705763724459,0.6664715444262048,59.97335821936457
75,22.05894175398749,4.87526457515417,3.298902300769712,3.981086246374436,9.962001040146802,118.03271416507171,12.943552149953074,8.646849831316333,11193.006077955733,300.0214643529535,5.672907387021001,1.0157232100955003,3.1611995146650553,0.5955155918042434,1.0028632623358997,7.325601541224307,29.510842231933076,0.5203582729434737,-0.021295803092297734,0.30492770481762727,54.76597437825742
76,19.00105790655915,6.881742308302809,1.1197894999424711,0.04911247223978227,0.9703104710150691,27.031349414853995,17.80328262118588,7.0808892317038135,6505.9358111730935,264.99631341874067,10.239512821221183,0.08364178823256344,1.1293949677118407,0.8689828459905812,1.0529087860060222,7.556673527073954,-0.023950869163566958,0.20937224395574053,-0.03324182479350483,0.15188321199905674,73.75014036789155
